"","iso3c","country","lending","region","GDP_Nom_WB_latest_usd","lender_type","lending_agency","sum_row","last_update","DOD2014","DOD2015","DOD2016","DOD2017","DOD2018","DebtServiceDue2019","DebtServiceDue2020","DebtServiceDue2021","DebtServiceDue2022","DebtServiceDue2023","DebtServiceDue2024"
"636","GUY","Guyana","IDA","Latin America & Caribbean ",3878662620.77146,"Total Bondholders","Total Bondholders",1,"06/19/2020",33,31,26,28,27,0,0,0,0,0,0
"637","GUY","Guyana","IDA","Latin America & Caribbean ",3878662620.77146,"Total","Total",1,"06/19/2020",1237843,1155817,1166110,1258972,1325940,75115,71377,72230,72730,73058,72421
"638","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"639","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"640","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",1496760,1698675,1790024,1882539,2163554,108095,113389,120359,122851,124102,129830
"641","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","International Monetary Fund",0,"06/19/2020",185329,173032,166495,176379,172250,0,0,0,0,0,0
"642","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"643","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","World Bank-IDA",0,"06/19/2020",935517,965348,940247,984682,936505,30998,34748,41306,45702,46521,56907
"644","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official multilateral","Other multilateral",0,"06/19/2020",1101592,1117982,1149837,1250714,1277173,124961,120383,121750,122277,117682,114459
"645","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",3719198,3955037,4046603,4294314,4549482,264054,268519,283415,290830,288305,301196
"646","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Brazil",0,"06/19/2020",3351,22491,56956,56907,51959,7734,7489,7244,6999,6755,6510
"647","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","China",0,"06/19/2020",114771,209551,202255,196961,191668,8777,8586,10776,12263,11905,11249
"648","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","France",0,"06/19/2020",7873,7060,6836,7777,7425,1029,996,963,931,0,0
"649","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Germany",0,"06/19/2020",31553,33548,43268,54404,55474,1305,1297,1288,1659,2222,2593
"650","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","India",0,"06/19/2020",22626,20626,18626,16626,14804,2231,2196,2160,2125,2089,2054
"651","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Italy",0,"06/19/2020",62762,58512,57339,61192,58282,1501,1485,1469,1470,1454,1438
"652","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Japan",0,"06/19/2020",0,0,0,762,1498,5,5,5,5,5,5
"653","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Kuwait",0,"06/19/2020",53436,50396,51413,49195,45508,4988,4895,4802,4708,4378,2830
"654","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Spain",0,"06/19/2020",164467,145385,131090,122850,96647,11185,10311,9106,8919,8848,7995
"655","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Switzerland",0,"06/19/2020",2119,2070,1979,2012,1957,222,216,210,204,198,192
"656","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","United States",0,"06/19/2020",2789,2579,2606,2499,2035,436,205,200,195,190,185
"657","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Venezuela, RB",0,"06/19/2020",161551,156036,150527,146063,141066,8049,7936,7822,7708,7594,7480
"658","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Official bilateral","Other bilateral",0,"06/19/2020",65075,64864,72626,96556,102598,4822,59869,1272,91,112,1422
"659","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",692374,773118,795520,813804,770921,52285,105485,47317,47278,45750,43952
"660","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","Austria",0,"06/19/2020",65898,58681,56410,65278,66629,3203,5078,5803,5791,5779,6358
"661","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","Belgium",0,"06/19/2020",11615,8208,6536,6660,5987,0,0,0,0,0,0
"662","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","China",0,"06/19/2020",50000,97968,169137,264323,309267,51082,49094,47106,45118,43130,41142
"663","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","France",0,"06/19/2020",233,233,233,233,233,0,0,0,0,0,0
"664","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","Italy",0,"06/19/2020",18650,16724,16192,18422,17588,0,0,0,0,0,0
"665","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","Netherlands",0,"06/19/2020",29668,23547,19840,19207,15124,529,1492,482,482,482,14617
"666","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Non-official","United States",0,"06/19/2020",119140,119140,93940,64205,34470,5149,4913,0,0,0,0
"667","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Total Non-official","Total Non-official",1,"06/19/2020",295204,324501,362289,438328,449299,59963,60577,53392,51392,49392,62117
"668","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Bondholders","Bond market",0,"06/19/2020",1e+06,1e+06,1e+06,1700000,1700000,81938,581938,37938,37938,37938,519188
"669","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Total Bondholders","Total Bondholders",1,"06/19/2020",1e+06,1e+06,1e+06,1700000,1700000,81938,581938,37938,37938,37938,519188
"670","HND","Honduras","IDA","Latin America & Caribbean ",24024189735.8876,"Total","Total",1,"06/19/2020",5706776,6052655,6204412,7246447,7469702,458239,1016518,422062,427437,421384,926453
"671","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"672","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"673","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,500,115,207,93,86,79,72
"674","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","International Monetary Fund",0,"06/19/2020",177106,177542,215980,212666,200580,10668,0,0,0,0,0
"675","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"676","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","World Bank-IDA",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"677","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official multilateral","Other multilateral",0,"06/19/2020",78869,81225,89238,101286,98788,6265,7306,7852,7740,7627,7515
"678","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",255975,258766,305217,313952,299868,17048,7512,7945,7825,7706,7587
"679","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official bilateral","China",0,"06/19/2020",41141,38978,36057,33166,25904,3469,3414,3359,3304,3248,3193
"680","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official bilateral","Venezuela, RB",0,"06/19/2020",1602748,1743309,1771066,1769655,1839272,55745,55255,54753,54250,53748,53246
"681","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Official bilateral","Multiple lenders",0,"06/19/2020",4915,4915,4915,4915,4423,289,286,284,281,279,276
"682","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",1648804,1787202,1812038,1807736,1869599,59503,58955,58395,57835,57275,56715
"683","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Non-official","China",0,"06/19/2020",45348,45348,45348,45348,43022,4004,3921,3837,3754,3671,3587
"684","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Total Non-official","Total Non-official",1,"06/19/2020",45348,45348,45348,45348,43022,4004,3921,3837,3754,3671,3587
"685","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"686","HTI","Haiti","IDA","Latin America & Caribbean ",9658721168.86849,"Total","Total",1,"06/19/2020",1950127,2091316,2162603,2167036,2212489,80555,70388,70177,69415,68652,67890
"687","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","African Dev. Bank",0,"06/19/2020",1355899,1563234,1708347,1991139,2216994,53667,59601,67279,74686,80360,81867
"688","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"689","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"690","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","International Monetary Fund",0,"06/19/2020",1327903,1204764,1103364,1046744,878613,153772,134996,125996,69560,29812,0
"691","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"692","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","World Bank-IDA",0,"06/19/2020",4199127,4381759,4567712,5303104,5801797,195727,203113,244969,313153,356572,331853
"693","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official multilateral","Other multilateral",0,"06/19/2020",456070,425194,705018,1484037,2096278,333662,394916,389457,327258,269585,251183
"694","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",7338999,7574951,8084442,9825025,10993682,736828,792625,827701,784657,736328,664903
"695","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Austria",0,"06/19/2020",6086,4272,2875,1703,829,0,0,0,0,0,0
"696","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Belgium",0,"06/19/2020",54182,39986,49729,47094,37283,5471,6000,3739,3647,3647,2396
"697","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Canada",0,"06/19/2020",25767,23442,20938,15847,10971,4366,4718,535,521,506,492
"698","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","China",0,"06/19/2020",2229564,3140467,4945335,6444578,7502270,802562,1008148,1116743,1130859,896636,752518
"699","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","France",0,"06/19/2020",694656,587323,553381,626529,724367,68465,68546,68393,70308,68684,65835
"700","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Germany",0,"06/19/2020",238126,207433,280017,317453,346743,27348,28594,28055,28140,27649,26974
"701","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","India",0,"06/19/2020",9548,15519,37581,42200,62182,6574,6403,7244,8062,7861,7659
"702","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Italy",0,"06/19/2020",10692,4808,38,43,1209,0,0,0,0,0,0
"703","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Japan",0,"06/19/2020",792357,795029,816533,908016,1181918,86949,79638,66963,66289,65615,60183
"704","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Kuwait",0,"06/19/2020",7831,6863,6180,7440,13013,965,958,950,943,935,927
"705","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Netherlands",0,"06/19/2020",19308,14691,10776,7913,4166,3303,1096,0,0,0,0
"706","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Saudi Arabia",0,"06/19/2020",31604,25881,21858,23445,19569,852,841,830,819,944,1067
"707","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Spain",0,"06/19/2020",59035,66772,85690,91374,125776,8463,8408,8260,7523,7167,6429
"708","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Switzerland",0,"06/19/2020",3707,2851,2545,1014,984,0,0,0,0,0,0
"709","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","United Arab Emirates",0,"06/19/2020",0,0,2240,1574,5295,450,443,435,428,420,413
"710","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","United Kingdom",0,"06/19/2020",16118,12260,7366,4482,2228,444,216,0,0,0,0
"711","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","United States",0,"06/19/2020",29755,24505,21286,16917,13636,2180,2176,1639,1601,1562,1524
"712","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Official bilateral","Other bilateral",0,"06/19/2020",24842,23604,34285,33180,31954,6129,6036,4996,4678,4585,2833
"713","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",4253179,4995707,6898653,8590799,10084392,1024520,1222220,1308783,1323815,1086211,929250
"714","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Austria",0,"06/19/2020",2728,2446,2369,2695,10721,1159,1149,1417,1398,1386,1421
"715","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Belgium",0,"06/19/2020",26198,29385,37388,55211,77331,10972,12271,9996,8186,6928,6168
"716","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","France",0,"06/19/2020",0,0,2986,8255,13707,2003,1968,1933,1898,1396,920
"717","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Germany",0,"06/19/2020",11372,9734,9425,9958,29088,4187,4694,5189,5122,5054,3492
"718","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Israel",0,"06/19/2020",0,0,39218,39218,46937,2429,2429,2429,2429,2429,2429
"719","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Italy",0,"06/19/2020",0,2483,90221,157379,534995,22080,82342,91792,98048,39354,38669
"720","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Netherlands",0,"06/19/2020",4122,3103,4146,3166,1511,0,0,0,0,0,0
"721","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Spain",0,"06/19/2020",0,14332,27315,31077,26179,9424,8899,8373,3990,0,0
"722","KEN","Kenya","Blend","Sub-Saharan Africa ",87908262519.9164,"Non-official","Switzerland",0,"06/19/2020",57035,51628,50136,64555,69266,106,411,712,707,703,699
